[2025-05-15 13:58:06,758] [16768] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: D:\Github\ABSE_Project\apps\radiology; studies: D:\Github\ABSE_Project\KneeDataset; conf: {'models': 'deepedit'}
[2025-05-15 14:45:44,674] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 816937-5 => 816937-5.nii
[2025-05-15 14:45:44,675] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 816960-8 => 816960-8.nii
[2025-05-15 14:45:44,675] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 817106-5 => 817106-5.nii
[2025-05-15 14:45:44,675] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 818787-5 => 818787-5.nii
[2025-05-15 14:45:44,675] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 819861-5 => 819861-5.nii
[2025-05-15 14:45:44,676] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 819869-5 => 819869-5.nii
[2025-05-15 14:45:44,676] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 819924-5 => 819924-5.nii
[2025-05-15 14:45:44,677] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 820094-5 => 820094-5.nii
[2025-05-15 14:45:44,677] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 820295-5 => 820295-5.nii
[2025-05-15 14:45:44,677] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 822166-5 => 822166-5.nii
[2025-05-15 14:45:44,677] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 822233-5 => 822233-5.nii
[2025-05-15 14:45:44,679] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 822268-5 => 822268-5.nii
[2025-05-15 14:45:44,679] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 827588-5 => 827588-5.nii
[2025-05-15 14:45:44,680] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 829360-5 => 829360-5.nii
[2025-05-15 14:45:44,680] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 829819-5 => 829819-5.nii
[2025-05-15 14:45:44,680] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 830332-5 => 830332-5.nii
[2025-05-15 14:45:44,680] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 832419-5 => 832419-5.nii
[2025-05-15 14:45:44,681] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 832423-5 => 832423-5.nii
[2025-05-15 14:45:44,681] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 833353-5 => 833353-5.nii
[2025-05-15 14:45:44,681] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 833354-5 => 833354-5.nii
[2025-05-15 14:45:44,682] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 834905-15 => 834905-15.nii
[2025-05-15 14:45:44,682] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 834905-20 => 834905-20.nii
[2025-05-15 14:45:44,682] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 837349-5 => 837349-5.nii
[2025-05-15 14:45:44,684] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 837404-5 => 837404-5.nii
[2025-05-15 14:45:44,684] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 837781-5 => 837781-5.nii
[2025-05-15 14:45:44,684] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 838219-5 => 838219-5.nii
[2025-05-15 14:45:44,685] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 838439-5 => 838439-5.nii
[2025-05-15 14:45:44,685] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 838952-5 => 838952-5.nii
[2025-05-15 14:45:44,686] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 839006-5 => 839006-5.nii
[2025-05-15 14:45:44,686] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 839015-5 => 839015-5.nii
[2025-05-15 14:45:44,687] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 842580-5 => 842580-5.nii
[2025-05-15 14:45:44,689] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 842584-5 => 842584-5.nii
[2025-05-15 14:45:44,694] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 844204-5 => 844204-5.nii
[2025-05-15 14:45:44,694] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 845068-5 => 845068-5.nii
[2025-05-15 14:45:44,695] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 845090-5 => 845090-5.nii
[2025-05-15 14:45:44,695] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 845188-5 => 845188-5.nii
[2025-05-15 14:45:44,696] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 845357-5 => 845357-5.nii
[2025-05-15 14:45:44,696] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 845391-9 => 845391-9.nii
[2025-05-15 14:45:44,696] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 847797-5 => 847797-5.nii
[2025-05-15 14:45:44,697] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 847907-5 => 847907-5.nii
[2025-05-15 14:45:44,697] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 850556-5 => 850556-5.nii
[2025-05-15 14:45:44,697] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 850595-5 => 850595-5.nii
[2025-05-15 14:45:44,699] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 852918-5 => 852918-5.nii
[2025-05-15 14:45:44,699] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 852956-5 => 852956-5.nii
[2025-05-15 14:45:44,699] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 852996-5 => 852996-5.nii
[2025-05-15 14:45:44,699] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 854579-5 => 854579-5.nii
[2025-05-15 14:45:44,700] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 855548-5 => 855548-5.nii
[2025-05-15 14:45:44,700] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 855943-5 => 855943-5.nii
[2025-05-15 14:45:44,700] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 857262-5 => 857262-5.nii
[2025-05-15 14:45:44,701] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 858148-5 => 858148-5.nii
[2025-05-15 14:45:44,701] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 858166-5 => 858166-5.nii
[2025-05-15 14:45:44,701] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 858210-5 => 858210-5.nii
[2025-05-15 14:45:44,703] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 858216-5 => 858216-5.nii
[2025-05-15 14:45:44,703] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 859300-5 => 859300-5.nii
[2025-05-15 14:45:44,704] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 859575-5 => 859575-5.nii
[2025-05-15 14:45:44,705] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 859614-5 => 859614-5.nii
[2025-05-15 14:45:44,706] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 860327-5 => 860327-5.nii
[2025-05-15 14:45:44,706] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 860375-5 => 860375-5.nii
[2025-05-15 14:45:44,706] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 860395-5 => 860395-5.nii
[2025-05-15 14:45:44,707] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 860535-5 => 860535-5.nii
[2025-05-15 14:45:44,707] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 861053-5 => 861053-5.nii
[2025-05-15 14:45:44,707] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 861054-5 => 861054-5.nii
[2025-05-15 14:45:44,708] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 863119-5 => 863119-5.nii
[2025-05-15 14:45:44,708] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 863127-5 => 863127-5.nii
[2025-05-15 14:45:44,708] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 863175-6 => 863175-6.nii
[2025-05-15 14:45:44,710] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 863191-5 => 863191-5.nii
[2025-05-15 14:45:44,710] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 863205-5 => 863205-5.nii
[2025-05-15 14:45:44,710] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 863216-6 => 863216-6.nii
[2025-05-15 14:45:44,711] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 863380-5 => 863380-5.nii
[2025-05-15 14:45:44,711] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 863474-5 => 863474-5.nii
[2025-05-15 14:45:44,711] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 863766-5 => 863766-5.nii
[2025-05-15 14:45:44,712] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 864453-5 => 864453-5.nii
[2025-05-15 14:45:44,712] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 865914-5 => 865914-5.nii
[2025-05-15 14:45:44,712] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 865989-6 => 865989-6.nii
[2025-05-15 14:45:44,712] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 866308-5 => 866308-5.nii
[2025-05-15 14:45:44,713] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 867362-5 => 867362-5.nii
[2025-05-15 14:45:44,713] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 869584-5 => 869584-5.nii
[2025-05-15 14:45:44,713] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 870978-5 => 870978-5.nii
[2025-05-15 14:45:44,713] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 871117-5 => 871117-5.nii
[2025-05-15 14:45:44,715] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 872088-5 => 872088-5.nii
[2025-05-15 14:45:44,715] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 873477-6 => 873477-6.nii
[2025-05-15 14:45:44,716] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 873527-8 => 873527-8.nii
[2025-05-15 14:45:44,716] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 874480-5 => 874480-5.nii
[2025-05-15 14:45:44,716] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 877360-5 => 877360-5.nii
[2025-05-15 14:45:44,716] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 878496-8 => 878496-8.nii
[2025-05-15 14:45:44,717] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 878909-5 => 878909-5.nii
[2025-05-15 14:45:44,717] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 879816-5 => 879816-5.nii
[2025-05-15 14:45:44,717] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 879895-5 => 879895-5.nii
[2025-05-15 14:45:44,718] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 879896-5 => 879896-5.nii
[2025-05-15 14:45:44,718] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 882446-5 => 882446-5.nii
[2025-05-15 14:45:44,718] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 882468-5 => 882468-5.nii
[2025-05-15 14:45:44,720] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 883170-5 => 883170-5.nii
[2025-05-15 14:45:44,720] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 884521-5 => 884521-5.nii
[2025-05-15 14:45:44,721] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 885884-5 => 885884-5.nii
[2025-05-15 14:45:44,721] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 885904-5 => 885904-5.nii
[2025-05-15 14:45:44,722] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 886009-5 => 886009-5.nii
[2025-05-15 14:45:44,722] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 886869-5 => 886869-5.nii
[2025-05-15 14:45:44,723] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 887655-5 => 887655-5.nii
[2025-05-15 14:45:44,723] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 887721-5 => 887721-5.nii
[2025-05-15 14:45:44,723] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 888105-7 => 888105-7.nii
[2025-05-15 14:45:44,724] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 888167-5 => 888167-5.nii
[2025-05-15 14:45:44,724] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 888173-5 => 888173-5.nii
[2025-05-15 14:45:44,724] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 888187-5 => 888187-5.nii
[2025-05-15 14:45:44,725] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 891610-5 => 891610-5.nii
[2025-05-15 14:45:44,725] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 891633-5 => 891633-5.nii
[2025-05-15 14:45:44,725] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 891672-6 => 891672-6.nii
[2025-05-15 14:45:44,725] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 891705-6 => 891705-6.nii
[2025-05-15 14:45:44,727] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 891712-5 => 891712-5.nii
[2025-05-15 14:45:44,727] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 891774-5 => 891774-5.nii
[2025-05-15 14:45:44,727] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 891784-5 => 891784-5.nii
[2025-05-15 14:45:44,727] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 891832-5 => 891832-5.nii
[2025-05-15 14:45:44,728] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 893814-5 => 893814-5.nii
[2025-05-15 14:45:44,728] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 893933-5 => 893933-5.nii
[2025-05-15 14:45:44,728] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 895184-8 => 895184-8.nii
[2025-05-15 14:45:44,729] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 895196-5 => 895196-5.nii
[2025-05-15 14:45:44,729] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 895283-5 => 895283-5.nii
[2025-05-15 14:45:44,729] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 895401-5 => 895401-5.nii
[2025-05-15 14:45:44,731] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 895625-5 => 895625-5.nii
[2025-05-15 14:45:44,731] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 896124-5 => 896124-5.nii
[2025-05-15 14:45:44,731] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 896562-5 => 896562-5.nii
[2025-05-15 14:45:44,731] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 896573-5 => 896573-5.nii
[2025-05-15 14:45:44,732] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 896614-5 => 896614-5.nii
[2025-05-15 14:45:44,732] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 899763-5 => 899763-5.nii
[2025-05-15 14:45:44,732] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 899797-5 => 899797-5.nii
[2025-05-15 14:45:44,732] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 900653-5 => 900653-5.nii
[2025-05-15 14:45:44,734] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 901171-6 => 901171-6.nii
[2025-05-15 14:45:44,734] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 902667-5 => 902667-5.nii
[2025-05-15 14:45:44,734] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 903103-5 => 903103-5.nii
[2025-05-15 14:45:44,735] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 903145-5 => 903145-5.nii
[2025-05-15 14:45:44,736] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 903167-5 => 903167-5.nii
[2025-05-15 14:45:44,736] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 905147-5 => 905147-5.nii
[2025-05-15 14:45:44,736] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 905220-5 => 905220-5.nii
[2025-05-15 14:45:44,737] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 905717-5 => 905717-5.nii
[2025-05-15 14:45:44,737] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 907426-6 => 907426-6.nii
[2025-05-15 14:45:44,737] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 907434-5 => 907434-5.nii
[2025-05-15 14:45:44,738] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 907920-5 => 907920-5.nii
[2025-05-15 14:45:44,738] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 907924-5 => 907924-5.nii
[2025-05-15 14:45:44,740] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 907936-5 => 907936-5.nii
[2025-05-15 14:45:44,740] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 907942-5 => 907942-5.nii
[2025-05-15 14:45:44,740] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 913605-5 => 913605-5.nii
[2025-05-15 14:45:44,740] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 913634-5 => 913634-5.nii
[2025-05-15 14:45:44,741] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 913644-3 => 913644-3.nii
[2025-05-15 14:45:44,741] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 913673-5 => 913673-5.nii
[2025-05-15 14:45:44,741] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 913701-5 => 913701-5.nii
[2025-05-15 14:45:44,741] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 915116-7 => 915116-7.nii
[2025-05-15 14:45:44,743] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 915369-5 => 915369-5.nii
[2025-05-15 14:45:44,743] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 915722-5 => 915722-5.nii
[2025-05-15 14:45:44,743] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 916438-5 => 916438-5.nii
[2025-05-15 14:45:44,744] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 916445-6 => 916445-6.nii
[2025-05-15 14:45:44,744] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 917040-5 => 917040-5.nii
[2025-05-15 14:45:44,744] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 917214-5 => 917214-5.nii
[2025-05-15 14:45:44,745] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 917810-5 => 917810-5.nii
[2025-05-15 14:45:44,745] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919157-5 => 919157-5.nii
[2025-05-15 14:45:44,745] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919181-6 => 919181-6.nii
[2025-05-15 14:45:44,746] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919194-5 => 919194-5.nii
[2025-05-15 14:45:44,746] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919200-6 => 919200-6.nii
[2025-05-15 14:45:44,746] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919210-5 => 919210-5.nii
[2025-05-15 14:45:44,746] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919218-5 => 919218-5.nii
[2025-05-15 14:45:44,746] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919772-5 => 919772-5.nii
[2025-05-15 14:45:44,747] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919776-5 => 919776-5.nii
[2025-05-15 14:45:44,747] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919778-5 => 919778-5.nii
[2025-05-15 14:45:44,747] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919780-5 => 919780-5.nii
[2025-05-15 14:45:44,749] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919791-5 => 919791-5.nii
[2025-05-15 14:45:44,749] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919791-8 => 919791-8.nii
[2025-05-15 14:45:44,749] [28940] [MainThread] [INFO] (monailabel.datastore.local:594) - Adding New Image: 919795-5 => 919795-5.nii
[2025-05-15 14:45:44,911] [28940] [MainThread] [INFO] (monailabel.datastore.local:577) - Invalidate count: 736
[2025-05-15 14:45:44,924] [28940] [MainThread] [INFO] (monailabel.datastore.local:151) - Start observing external modifications on datastore (AUTO RELOAD)
[2025-05-15 14:45:45,046] [28940] [MainThread] [INFO] (main:129) - +++ Adding Inferer:: deepedit => <lib.infers.deepedit.DeepEdit object at 0x000002249321FC10>
[2025-05-15 14:45:45,046] [28940] [MainThread] [INFO] (main:129) - +++ Adding Inferer:: deepedit_seg => <lib.infers.deepedit.DeepEdit object at 0x000002249321F990>
[2025-05-15 14:46:19,122] [28228] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: D:\Github\ABSE_Project\apps\radiology; studies: D:\Github\ABSE_Project\KneeDataset; conf: {'models': 'deepedit'}
[2025-05-15 14:46:19,179] [28228] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for MONAILabelApp Found: <class 'main.MyApp'>
[2025-05-15 14:46:19,195] [28228] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepedit.DeepEdit'>
[2025-05-15 14:46:19,195] [28228] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_2d.Deepgrow2D'>
[2025-05-15 14:46:19,197] [28228] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_3d.Deepgrow3D'>
[2025-05-15 14:46:19,197] [28228] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_spine.LocalizationSpine'>
[2025-05-15 14:46:19,198] [28228] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.localization_vertebra.LocalizationVertebra'>
[2025-05-15 14:46:19,200] [28228] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation.Segmentation'>
[2025-05-15 14:46:19,201] [28228] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_spleen.SegmentationSpleen'>
[2025-05-15 14:46:19,203] [28228] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.segmentation_vertebra.SegmentationVertebra'>
[2025-05-15 14:46:19,204] [28228] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.sw_fastedit.SWFastEditConfig'>
[2025-05-15 14:46:19,204] [28228] [MainThread] [INFO] (main:95) - +++ Adding Model: deepedit => lib.configs.deepedit.DeepEdit
[2025-05-15 14:46:19,910] [28228] [MainThread] [INFO] (lib.configs.deepedit:141) - EPISTEMIC Enabled: False; Samples: 5
[2025-05-15 14:46:19,910] [28228] [MainThread] [INFO] (main:98) - +++ Using Models: ['deepedit']
[2025-05-15 14:46:19,911] [28228] [MainThread] [INFO] (monailabel.interfaces.app:135) - Init Datastore for: D:\Github\ABSE_Project\KneeDataset
[2025-05-15 14:46:19,911] [28228] [MainThread] [INFO] (monailabel.datastore.local:130) - Auto Reload: True; Extensions: ['*.nii.gz', '*.nii', '*.nrrd', '*.jpg', '*.png', '*.tif', '*.svs', '*.xml']
[2025-05-15 14:46:20,356] [28228] [MainThread] [INFO] (monailabel.datastore.local:577) - Invalidate count: 0
[2025-05-15 14:46:20,357] [28228] [MainThread] [INFO] (monailabel.datastore.local:151) - Start observing external modifications on datastore (AUTO RELOAD)
[2025-05-15 14:46:20,392] [28228] [MainThread] [INFO] (main:129) - +++ Adding Inferer:: deepedit => <lib.infers.deepedit.DeepEdit object at 0x0000023DB9A2B190>
[2025-05-15 14:46:20,393] [28228] [MainThread] [INFO] (main:129) - +++ Adding Inferer:: deepedit_seg => <lib.infers.deepedit.DeepEdit object at 0x0000023DB96A4AD0>
[2025-05-15 14:54:48,044] [18212] [MainThread] [INFO] (monailabel.interfaces.utils.app:37) - Initializing App from: D:\Github\ABSE_Project\apps\radiology; studies: D:\Github\ABSE_Project\KneeDataset; conf: {'models': 'deepedit'}
[2025-05-15 14:54:48,105] [18212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for MONAILabelApp Found: <class 'main.MyApp'>
[2025-05-15 14:54:48,121] [18212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepedit.DeepEdit'>
[2025-05-15 14:54:48,122] [18212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_2d.Deepgrow2D'>
[2025-05-15 14:54:48,123] [18212] [MainThread] [INFO] (monailabel.utils.others.class_utils:57) - Subclass for TaskConfig Found: <class 'lib.configs.deepgrow_3d.Deepgrow3D'>
